Unnamed: 0,id_estudiante,carrera_alumno,codigo_materia,materia,nivel_materia,repite_materia,nota_final,ppa,ppac,fecha_inscripcion
,346,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,66,47,47,2/23/2017
,347,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,5,30,19,19,3/30/2017
,348,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,51,55,55,2/24/2017
,349,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,3,25,30,30,2/23/2017
,350,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,4,0,14,14,3/1/2017
,351,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,3,30,38,38,3/27/2017
,352,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,51,50,50,2/24/2017
,353,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,4,0,30,30,3/30/2017
,354,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,1,51,35,35,2/23/2017
,355,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,3,30,30,30,2/24/2017
,356,INF,ADM320,FINANZAS PARA LA EMPRESA,6,0,55,57,57,2/22/2017
,357,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,3,0,29,29,3/3/2017
,295,RED,ADM320,FINANZAS PARA LA EMPRESA,6,1,0,22,20,4/21/2017
,358,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,4,0,12,12,2/24/2017
,359,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,2,30,19,19,2/24/2017
,360,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,60,60,60,2/22/2017
,361,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,68,59,62,2/22/2017
,362,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,2,0,33,33,2/23/2017
,363,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,56,77,77,2/22/2017
,364,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,73,74,74,2/22/2017
,365,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,53,62,62,2/22/2017
,325,RED,ADM320,FINANZAS PARA LA EMPRESA,6,2,0,24,24,2/24/2017
,185,RED,ADM320,FINANZAS PARA LA EMPRESA,6,0,56,32,32,3/31/2017
,366,INF,ADM320,FINANZAS PARA LA EMPRESA,6,0,62,31,31,3/8/2017
,367,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,51,32,32,2/24/2017
,262,INF,ADM320,FINANZAS PARA LA EMPRESA,6,3,16,31,31,3/27/2017
,368,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,61,44,44,2/24/2017
,369,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,56,25,25,2/24/2017
,370,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,51,44,44,2/28/2017
,371,RED,ADM320,FINANZAS PARA LA EMPRESA,6,0,51,36,36,2/23/2017
,372,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,1,56,46,46,2/22/2017
,373,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,51,39,39,3/1/2017
,374,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,1,56,36,36,2/23/2017
,375,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,3,0,42,42,2/23/2017
,376,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,51,46,46,2/22/2017
,377,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,60,62,62,3/7/2017
,378,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,80,47,47,2/22/2017
,379,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,1,53,41,41,2/23/2017
,380,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,56,30,30,2/23/2017
,381,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,3,32,21,21,3/3/2017
,382,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,52,48,48,2/24/2017
,383,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,1,32,32,32,2/23/2017
,384,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,8,0,25,25,3/31/2017
,385,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,1,62,50,50,2/22/2017
,386,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,51,41,38,2/24/2017
,387,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,58,44,44,3/1/2017
,388,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,1,72,40,40,2/23/2017
,389,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,2,60,33,33,2/23/2017
,390,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,72,41,41,2/22/2017
,391,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,51,40,40,2/24/2017
,296,RED,ADM320,FINANZAS PARA LA EMPRESA,6,1,51,29,29,3/30/2017
,392,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,1,60,35,35,2/23/2017
,393,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,61,42,42,3/30/2017
,394,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,60,35,35,2/24/2017
,395,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,2,58,40,40,2/24/2017
,396,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,52,44,44,2/22/2017
,397,INF,ADM320,FINANZAS PARA LA EMPRESA,6,2,0,29,29,3/2/2017
,398,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,61,43,43,2/23/2017
,399,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,60,29,29,2/23/2017
,400,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,3,30,33,33,2/24/2017
,401,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,60,35,35,2/24/2017
,402,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,54,42,42,2/23/2017
,403,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,1,55,37,37,2/23/2017
,404,INF,ADM320,FINANZAS PARA LA EMPRESA,6,0,52,33,33,2/24/2017
,405,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,100,42,42,4/19/2017
,406,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,56,50,50,2/22/2017
,407,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,6,0,28,28,3/31/2017
,408,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,60,49,49,4/7/2017
,409,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,100,61,61,2/22/2017
,410,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,61,43,43,2/22/2017
,411,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,62,43,43,2/24/2017
,412,INF,ADM320,FINANZAS PARA LA EMPRESA,6,2,0,19,19,3/29/2017
,413,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,3,54,27,27,3/27/2017
,414,SIS,ADM320,FINANZAS PARA LA EMPRESA,6,0,54,37,34,3/7/2017
,415,SIS,ADM330,ORGANIZACION Y METODOS,5,0,52,52,52,2/22/2017
,416,SIS,ADM330,ORGANIZACION Y METODOS,5,7,0,26,26,2/24/2017
,417,INF,ADM330,ORGANIZACION Y METODOS,5,0,51,36,36,3/29/2017
,418,SIS,ADM330,ORGANIZACION Y METODOS,5,0,51,32,34,2/24/2017
,419,SIS,ADM330,ORGANIZACION Y METODOS,5,1,51,42,42,2/23/2017
,420,SIS,ADM330,ORGANIZACION Y METODOS,5,3,51,12,12,2/24/2017
,421,SIS,ADM330,ORGANIZACION Y METODOS,5,2,0,27,27,4/21/2017
,422,SIS,ADM330,ORGANIZACION Y METODOS,5,0,51,30,30,3/27/2017
,423,SIS,ADM330,ORGANIZACION Y METODOS,5,0,51,42,42,3/1/2017
,424,SIS,ADM330,ORGANIZACION Y METODOS,5,1,60,39,39,2/23/2017
,425,SIS,ADM330,ORGANIZACION Y METODOS,5,0,51,39,39,2/22/2017
,426,SIS,ADM330,ORGANIZACION Y METODOS,5,0,52,43,43,2/22/2017
,427,SIS,ADM330,ORGANIZACION Y METODOS,5,1,0,40,40,3/2/2017
,428,RED,ADM330,ORGANIZACION Y METODOS,5,2,24,16,16,3/2/2017
,429,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,64,64,2/22/2017
,430,SIS,ADM330,ORGANIZACION Y METODOS,5,0,53,48,48,2/22/2017
,431,SIS,ADM330,ORGANIZACION Y METODOS,5,4,0,26,26,3/28/2017
,432,INF,ADM330,ORGANIZACION Y METODOS,5,1,0,16,16,3/3/2017
,433,INF,ADM330,ORGANIZACION Y METODOS,5,3,0,22,17,2/23/2017
,434,SIS,ADM330,ORGANIZACION Y METODOS,5,0,54,56,56,3/2/2017
,435,SIS,ADM330,ORGANIZACION Y METODOS,5,1,51,41,41,2/23/2017
,436,SIS,ADM330,ORGANIZACION Y METODOS,5,3,0,21,24,2/24/2017
,437,SIS,ADM330,ORGANIZACION Y METODOS,5,1,0,31,31,3/1/2017
,438,SIS,ADM330,ORGANIZACION Y METODOS,5,3,0,22,22,2/28/2017
,439,RED,ADM330,ORGANIZACION Y METODOS,5,1,0,1,1,3/27/2017
,440,INF,ADM330,ORGANIZACION Y METODOS,5,0,51,35,35,2/23/2017
,441,SIS,ADM330,ORGANIZACION Y METODOS,5,0,67,61,61,2/22/2017
,442,INF,ADM330,ORGANIZACION Y METODOS,5,0,58,43,43,2/24/2017
,443,SIS,ADM330,ORGANIZACION Y METODOS,5,1,59,37,37,3/2/2017
,219,SIS,ADM330,ORGANIZACION Y METODOS,5,0,83,79,79,2/22/2017
,299,RED,ADM330,ORGANIZACION Y METODOS,5,2,0,10,10,3/30/2017
,444,SIS,ADM330,ORGANIZACION Y METODOS,5,0,51,41,41,2/23/2017
,445,SIS,ADM330,ORGANIZACION Y METODOS,5,2,23,32,32,2/24/2017
,446,SIS,ADM330,ORGANIZACION Y METODOS,5,1,38,43,43,2/22/2017
,447,SIS,ADM330,ORGANIZACION Y METODOS,5,0,73,32,32,2/25/2017
,448,SIS,ADM330,ORGANIZACION Y METODOS,5,0,64,40,42,2/24/2017
,449,SIS,ADM330,ORGANIZACION Y METODOS,5,0,65,67,67,3/3/2017
,450,SIS,ADM330,ORGANIZACION Y METODOS,5,0,54,45,45,2/22/2017
,451,SIS,ADM330,ORGANIZACION Y METODOS,5,3,0,30,27,3/8/2017
,361,SIS,ADM330,ORGANIZACION Y METODOS,5,0,64,59,62,2/22/2017
,452,SIS,ADM330,ORGANIZACION Y METODOS,5,0,51,47,47,3/29/2017
,453,SIS,ADM330,ORGANIZACION Y METODOS,5,2,0,45,19,3/27/2017
,454,RED,ADM330,ORGANIZACION Y METODOS,5,0,65,40,40,2/23/2017
,455,SIS,ADM330,ORGANIZACION Y METODOS,5,0,80,31,31,3/30/2017
,456,SIS,ADM330,ORGANIZACION Y METODOS,5,1,51,31,31,2/24/2017
,457,SIS,ADM330,ORGANIZACION Y METODOS,5,1,20,30,30,3/28/2017
,458,SIS,ADM330,ORGANIZACION Y METODOS,5,1,52,35,35,2/23/2017
,459,RED,ADM330,ORGANIZACION Y METODOS,5,0,71,32,32,2/24/2017
,460,SIS,ADM330,ORGANIZACION Y METODOS,5,0,51,32,32,2/24/2017
,461,SIS,ADM330,ORGANIZACION Y METODOS,5,1,0,39,39,2/22/2017
,462,SIS,ADM330,ORGANIZACION Y METODOS,5,0,60,50,50,2/22/2017
,463,SIS,ADM330,ORGANIZACION Y METODOS,5,0,51,60,43,2/23/2017
,464,SIS,ADM330,ORGANIZACION Y METODOS,5,0,51,32,32,2/23/2017
,465,SIS,ADM330,ORGANIZACION Y METODOS,5,6,20,21,21,3/8/2017
,466,SIS,ADM330,ORGANIZACION Y METODOS,5,0,59,51,54,2/22/2017
,325,RED,ADM330,ORGANIZACION Y METODOS,5,2,0,24,24,2/24/2017
,467,SIS,ADM330,ORGANIZACION Y METODOS,5,0,60,47,47,2/22/2017
,468,SIS,ADM330,ORGANIZACION Y METODOS,5,0,69,52,52,2/22/2017
,469,SIS,ADM330,ORGANIZACION Y METODOS,5,1,55,41,41,2/23/2017
,470,SIS,ADM330,ORGANIZACION Y METODOS,5,2,60,25,25,3/3/2017
,471,RED,ADM330,ORGANIZACION Y METODOS,5,7,30,14,14,2/24/2017
,472,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,43,43,3/27/2017
,185,RED,ADM330,ORGANIZACION Y METODOS,5,0,60,32,32,3/31/2017
,473,SIS,ADM330,ORGANIZACION Y METODOS,5,3,30,40,40,2/23/2017
,474,SIS,ADM330,ORGANIZACION Y METODOS,5,9,25,11,11,3/27/2017
,475,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,49,49,2/22/2017
,476,SIS,ADM330,ORGANIZACION Y METODOS,5,0,51,28,28,2/23/2017
,477,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,57,49,2/22/2017
,341,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,50,50,3/7/2017
,478,SIS,ADM330,ORGANIZACION Y METODOS,5,0,60,49,49,2/22/2017
,479,INF,ADM330,ORGANIZACION Y METODOS,5,1,31,31,27,3/3/2017
,480,SIS,ADM330,ORGANIZACION Y METODOS,5,0,60,48,48,3/27/2017
,345,SIS,ADM330,ORGANIZACION Y METODOS,5,0,100,64,64,2/22/2017
,481,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,43,43,2/23/2017
,482,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,18,18,2/24/2017
,483,SIS,ADM330,ORGANIZACION Y METODOS,5,9,21,16,16,3/7/2017
,377,SIS,ADM330,ORGANIZACION Y METODOS,5,0,60,62,62,3/7/2017
,484,SIS,ADM330,ORGANIZACION Y METODOS,5,1,60,25,25,2/24/2017
,485,SIS,ADM330,ORGANIZACION Y METODOS,5,4,21,15,15,3/29/2017
,486,SIS,ADM330,ORGANIZACION Y METODOS,5,2,13,27,27,2/24/2017
,487,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,48,48,2/22/2017
,488,SIS,ADM330,ORGANIZACION Y METODOS,5,0,80,51,51,3/3/2017
,489,SIS,ADM330,ORGANIZACION Y METODOS,5,13,15,15,15,3/29/2017
,490,SIS,ADM330,ORGANIZACION Y METODOS,5,2,25,18,18,2/24/2017
,491,SIS,ADM330,ORGANIZACION Y METODOS,5,0,65,36,36,2/23/2017
,492,SIS,ADM330,ORGANIZACION Y METODOS,5,3,65,32,32,2/24/2017
,493,SIS,ADM330,ORGANIZACION Y METODOS,5,1,70,44,43,2/24/2017
,494,SIS,ADM330,ORGANIZACION Y METODOS,5,7,35,25,25,2/24/2017
,495,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,56,56,2/22/2017
,496,SIS,ADM330,ORGANIZACION Y METODOS,5,0,69,45,45,3/7/2017
,497,SIS,ADM330,ORGANIZACION Y METODOS,5,0,65,37,37,2/23/2017
,498,SIS,ADM330,ORGANIZACION Y METODOS,5,1,55,46,46,3/31/2017
,499,RED,ADM330,ORGANIZACION Y METODOS,5,1,31,40,6,3/28/2017
,500,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,55,55,2/22/2017
,501,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,53,58,2/22/2017
,502,SIS,ADM330,ORGANIZACION Y METODOS,5,0,69,44,44,2/24/2017
,503,SIS,ADM330,ORGANIZACION Y METODOS,5,3,35,34,32,3/7/2017
,504,SIS,ADM330,ORGANIZACION Y METODOS,5,2,31,34,34,2/23/2017
,505,SIS,ADM330,ORGANIZACION Y METODOS,5,0,51,32,32,4/19/2017
,506,SIS,ADM330,ORGANIZACION Y METODOS,5,0,60,36,36,3/29/2017
,507,SIS,ADM330,ORGANIZACION Y METODOS,5,0,80,58,58,3/2/2017
,508,SIS,ADM330,ORGANIZACION Y METODOS,5,3,15,25,25,2/24/2017
,509,SIS,ADM330,ORGANIZACION Y METODOS,5,1,60,38,36,3/3/2017
,510,SIS,ADM330,ORGANIZACION Y METODOS,5,0,65,52,52,2/22/2017
,511,INF,ADM330,ORGANIZACION Y METODOS,5,0,80,21,21,3/1/2017
,512,SIS,ADM330,ORGANIZACION Y METODOS,5,0,100,54,54,2/22/2017
,513,SIS,ADM330,ORGANIZACION Y METODOS,5,1,60,14,14,2/24/2017
,514,SIS,ADM330,ORGANIZACION Y METODOS,5,1,51,33,33,3/2/2017
,515,SIS,ADM330,ORGANIZACION Y METODOS,5,1,21,26,26,3/2/2017
,516,INF,ADM330,ORGANIZACION Y METODOS,5,0,65,42,42,3/29/2017
,517,SIS,ADM330,ORGANIZACION Y METODOS,5,3,13,18,18,3/7/2017
,518,SIS,ADM330,ORGANIZACION Y METODOS,5,0,51,41,41,2/23/2017
,227,RED,ADM330,ORGANIZACION Y METODOS,5,0,65,28,28,2/24/2017
,228,SIS,ADM330,ORGANIZACION Y METODOS,5,0,60,66,66,2/22/2017
,405,SIS,ADM330,ORGANIZACION Y METODOS,5,1,100,42,42,3/2/2017
,519,SIS,ADM330,ORGANIZACION Y METODOS,5,2,12,12,12,2/24/2017
,520,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,32,32,2/24/2017
,521,SIS,ADM330,ORGANIZACION Y METODOS,5,0,60,34,34,3/27/2017
,522,SIS,ADM330,ORGANIZACION Y METODOS,5,0,60,27,27,3/3/2017
,408,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,49,49,2/24/2017
,523,SIS,ADM330,ORGANIZACION Y METODOS,5,0,65,43,43,2/23/2017
,524,SIS,ADM330,ORGANIZACION Y METODOS,5,0,90,44,44,2/23/2017
,364,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,74,74,2/22/2017
,525,SIS,ADM330,ORGANIZACION Y METODOS,5,0,80,57,57,3/3/2017
,412,INF,ADM330,ORGANIZACION Y METODOS,5,1,12,19,19,3/29/2017
,526,SIS,ADM330,ORGANIZACION Y METODOS,5,0,100,61,53,2/22/2017
,527,SIS,ADM330,ORGANIZACION Y METODOS,5,3,12,32,32,3/2/2017
,528,SIS,ADM330,ORGANIZACION Y METODOS,5,0,70,57,60,2/22/2017
,529,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,51,37,37,2/24/2017
,471,RED,ECO300,ECONOMIA PARA LA GESTION,5,4,0,14,14,2/24/2017
,418,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,21,32,34,2/24/2017
,530,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,55,43,43,2/22/2017
,531,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,28,50,50,2/22/2017
,532,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,51,48,48,3/2/2017
,474,SIS,ECO300,ECONOMIA PARA LA GESTION,5,10,0,11,11,3/27/2017
,533,SIS,ECO300,ECONOMIA PARA LA GESTION,5,5,54,25,25,3/1/2017
,534,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,54,72,54,3/31/2017
,535,SIS,ECO300,ECONOMIA PARA LA GESTION,5,13,0,27,27,3/27/2017
,425,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,25,39,39,2/22/2017
,536,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,51,41,41,3/27/2017
,347,SIS,ECO300,ECONOMIA PARA LA GESTION,5,4,30,19,19,3/30/2017
,429,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,75,64,64,2/22/2017
,537,SIS,ECO300,ECONOMIA PARA LA GESTION,5,4,0,11,11,3/31/2017
,538,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,35,45,45,2/22/2017
,487,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,51,48,48,2/22/2017
,539,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,37,50,47,3/2/2017
,488,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,51,51,51,3/30/2017
,352,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,51,50,50,2/24/2017
,431,SIS,ECO300,ECONOMIA PARA LA GESTION,5,5,0,26,26,3/28/2017
,495,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,51,56,56,3/27/2017
,502,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,58,44,44,2/24/2017
,540,SIS,ECO300,ECONOMIA PARA LA GESTION,5,3,0,36,34,2/24/2017
,355,SIS,ECO300,ECONOMIA PARA LA GESTION,5,3,51,30,30,3/29/2017
,507,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,53,58,58,3/27/2017
,391,SIS,ECO300,ECONOMIA PARA LA GESTION,5,2,54,40,40,2/24/2017
,296,RED,ECO300,ECONOMIA PARA LA GESTION,5,0,52,29,29,3/3/2017
,541,SIS,ECO300,ECONOMIA PARA LA GESTION,5,4,0,25,25,3/8/2017
,512,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,69,54,54,2/22/2017
,542,SIS,ECO300,ECONOMIA PARA LA GESTION,5,2,38,31,31,2/24/2017
,444,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,54,41,41,2/23/2017
,358,SIS,ECO300,ECONOMIA PARA LA GESTION,5,6,0,12,12,2/24/2017
,394,SIS,ECO300,ECONOMIA PARA LA GESTION,5,2,0,35,35,2/24/2017
,543,SIS,ECO300,ECONOMIA PARA LA GESTION,5,2,0,29,29,3/2/2017
,447,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,54,32,32,2/25/2017
,397,INF,ECO300,ECONOMIA PARA LA GESTION,5,2,20,29,29,3/2/2017
,544,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,51,51,51,2/22/2017
,545,SIS,ECO300,ECONOMIA PARA LA GESTION,5,2,0,34,33,3/27/2017
,546,SIS,ECO300,ECONOMIA PARA LA GESTION,5,4,51,24,24,3/29/2017
,228,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,72,66,66,2/22/2017
,547,SIS,ECO300,ECONOMIA PARA LA GESTION,5,4,30,30,30,3/3/2017
,548,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,0,63,63,3/31/2017
,451,SIS,ECO300,ECONOMIA PARA LA GESTION,5,2,0,30,27,3/8/2017
,549,SIS,ECO300,ECONOMIA PARA LA GESTION,5,3,51,27,27,3/1/2017
,452,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,51,47,47,2/22/2017
,455,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,80,31,31,3/30/2017
,550,SIS,ECO300,ECONOMIA PARA LA GESTION,5,2,20,44,44,2/22/2017
,551,SIS,ECO300,ECONOMIA PARA LA GESTION,5,2,0,29,29,3/2/2017
,552,INF,ECO300,ECONOMIA PARA LA GESTION,5,2,0,31,31,3/2/2017
,553,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,51,52,52,2/24/2017
,461,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,0,39,39,2/22/2017
,554,SIS,ECO300,ECONOMIA PARA LA GESTION,5,5,0,28,28,3/1/2017
,555,SIS,ECO300,ECONOMIA PARA LA GESTION,5,17,0,21,21,3/3/2017
,525,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,52,57,57,3/27/2017
,325,RED,ECO300,ECONOMIA PARA LA GESTION,5,1,0,24,24,2/24/2017
,526,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,65,61,53,2/22/2017
,556,INF,ECO300,ECONOMIA PARA LA GESTION,5,4,0,28,28,2/24/2017
,557,INF,ECO300,ECONOMIA PARA LA GESTION,5,4,30,27,26,3/8/2017
,558,SIS,ECO300,ECONOMIA PARA LA GESTION,5,2,30,38,38,3/31/2017
,414,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,0,37,34,3/7/2017
,559,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,0,35,35,2/23/2017
,476,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,0,28,28,3/29/2017
,344,SIS,ECO300,ECONOMIA PARA LA GESTION,5,5,0,35,35,3/29/2017
,349,SIS,ECO300,ECONOMIA PARA LA GESTION,5,5,0,30,30,2/23/2017
,560,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,51,40,40,2/23/2017
,561,SIS,ECO300,ECONOMIA PARA LA GESTION,5,3,0,39,39,2/23/2017
,497,SIS,ECO300,ECONOMIA PARA LA GESTION,5,0,51,37,37,2/23/2017
,295,RED,ECO300,ECONOMIA PARA LA GESTION,5,1,0,22,20,4/21/2017
,562,SIS,ECO300,ECONOMIA PARA LA GESTION,5,3,51,33,33,3/29/2017
,563,INF,ECO300,ECONOMIA PARA LA GESTION,5,4,0,26,26,3/29/2017
,524,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,0,44,44,2/23/2017
,460,SIS,ECO300,ECONOMIA PARA LA GESTION,5,1,0,32,32,3/29/2017
,564,RED,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,51,35,35,4/6/2017
,565,INF,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,55,33,33,2/23/2017
,566,SIS,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,34,34,2/23/2017
,567,SIS,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,42,46,3/29/2017
,568,RED,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,51,47,45,4/20/2017
,569,RED,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,55,47,47,4/6/2017
,570,INF,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,55,52,52,2/24/2017
,571,RED,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,41,41,4/6/2017
,572,RED,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,49,49,2/23/2017
,573,SIS,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,36,36,2/24/2017
,574,INF,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,4,0,44,44,2/23/2017
,575,SIS,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,51,49,49,2/22/2017
,576,INF,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,61,61,2/22/2017
,577,SIS,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,31,31,2/24/2017
,578,INF,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,75,36,29,3/3/2017
,579,INF,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,51,29,29,2/24/2017
,580,RED,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,39,39,2/24/2017
,581,INF,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,35,35,3/3/2017
,582,RED,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,51,47,54,3/2/2017
,583,SIS,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,49,49,2/22/2017
,584,RED,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,67,57,2/22/2017
,585,SIS,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,29,29,3/2/2017
,586,INF,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,51,75,75,2/22/2017
,587,SIS,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,53,53,2/22/2017
,588,RED,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,44,44,2/23/2017
,589,INF,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,60,55,55,3/29/2017
,590,RED,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,55,42,42,2/24/2017
,591,RED,ECO449,PREPARAC.Y EVALUAC.DE PROYEC,8,0,51,55,55,2/23/2017
